2023-4-27 15:48:18-debug: %cImport%c: E:\cocos-editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-4-27 16:31:09-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:31:09-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:31:09-debug: Process: heapTotal 238.03MB heapUsed 203.07MB rss 235.82MB
2023-4-27 16:31:09-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-4-27 16:31:09-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-4-27 16:31:09-debug: Process: heapTotal 238.03MB heapUsed 203.10MB rss 235.82MB
2023-4-27 16:31:09-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:31:09-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:31:09-debug: // ---- build task 填充场景数据到 settings.json ---- (2ms)
2023-4-27 16:31:09-debug: run build task 填充场景数据到 settings.json success in 2 ms √14%
2023-4-27 16:31:09-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:31:09-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:31:09-debug: Process: heapTotal 238.03MB heapUsed 203.13MB rss 235.82MB
2023-4-27 16:31:09-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (2ms)
2023-4-27 16:31:09-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 2 ms √14%
2023-4-27 16:31:09-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:31:09-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:31:09-debug: options.md5Cache is false.
2023-4-27 16:31:09-debug: Process: heapTotal 238.03MB heapUsed 203.18MB rss 235.83MB
2023-4-27 16:31:09-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-4-27 16:31:09-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-4-27 16:42:30-debug: refresh db internal success
2023-4-27 16:42:30-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scripts\game.tsbackground: #aaff85; color: #000;color: #000;
2023-4-27 16:42:30-debug: asset-db:worker-effect-data-processing (133ms)
2023-4-27 16:42:30-debug: refresh db assets success
2023-4-27 16:42:30-debug: asset-db:refresh-all-database (165ms)
2023-4-27 16:42:33-debug: Query all assets info in project
2023-4-27 16:42:33-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:42:33-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:42:33-debug:   Number of all scripts: 2
2023-4-27 16:42:33-debug:   Number of all scenes: 1
2023-4-27 16:42:33-debug:   Number of other assets: 304
2023-4-27 16:42:33-debug: 查询 Asset Bundle start0%
2023-4-27 16:42:33-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 193.19MB rss 224.90MB
2023-4-27 16:42:33-debug: // ---- build task 查询 Asset Bundle ---- (10ms)
2023-4-27 16:42:33-debug: run build task 查询 Asset Bundle success in 10 ms √3%
2023-4-27 16:42:33-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:42:33-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.56MB rss 224.82MB
2023-4-27 16:42:33-debug: init bundle assets
2023-4-27 16:42:33-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:42:33-debug: Number of scenes: 1
2023-4-27 16:42:33-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (4ms)
2023-4-27 16:42:33-debug: run build task 查询使用的资源以及资源包配置 success in 4 ms √7%
2023-4-27 16:42:33-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.73MB rss 224.86MB
2023-4-27 16:42:33-debug: sort script group...
2023-4-27 16:42:33-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:42:33-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:42:33-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:42:33-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.76MB rss 224.86MB
2023-4-27 16:42:33-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-4-27 16:42:33-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-4-27 16:42:33-debug: builder.tasks.settings.macro start11%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.80MB rss 224.87MB
2023-4-27 16:42:33-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:42:33-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:42:33-debug: run build task builder.tasks.settings.macro success in 4 ms √11%
2023-4-27 16:42:33-debug: // ---- build task builder.tasks.settings.macro ---- (4ms)
2023-4-27 16:42:33-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.84MB rss 224.87MB
2023-4-27 16:42:33-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:42:33-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-4-27 16:42:33-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √12%
2023-4-27 16:42:33-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:42:33-debug: custom joint texture layouts start12%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.91MB rss 224.93MB
2023-4-27 16:42:33-debug: // ---- build task custom joint texture layouts ---- (2ms)
2023-4-27 16:42:33-debug: run build task custom joint texture layouts success in 2 ms √12%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.95MB rss 224.93MB
2023-4-27 16:42:33-debug: // ---- build task custom joint physics ----
2023-4-27 16:42:33-debug: custom joint physics start12%
2023-4-27 16:42:33-debug: // ---- build task custom joint physics ---- (1ms)
2023-4-27 16:42:33-debug: run build task custom joint physics success in 1 ms √13%
2023-4-27 16:42:33-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 191.98MB rss 224.94MB
2023-4-27 16:42:33-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:42:33-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:42:33-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:42:33-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 192.00MB rss 224.93MB
2023-4-27 16:42:33-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-4-27 16:42:33-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-4-27 16:42:33-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:42:33-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 192.03MB rss 224.93MB
2023-4-27 16:42:33-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:42:33-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:42:33-debug: Process: heapTotal 221.48MB heapUsed 192.08MB rss 224.94MB
2023-4-27 16:42:33-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:42:33-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:42:33-debug: options.md5Cache is false.
2023-4-27 16:42:33-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 0 ms √15%
2023-4-27 16:43:23-debug: refresh db internal success
2023-4-27 16:43:23-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scripts\game.tsbackground: #aaff85; color: #000;color: #000;
2023-4-27 16:43:23-debug: asset-db:worker-effect-data-processing (127ms)
2023-4-27 16:43:23-debug: refresh db assets success
2023-4-27 16:43:23-debug: asset-db:refresh-all-database (182ms)
2023-4-27 16:43:25-debug: Query all assets info in project
2023-4-27 16:43:25-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:43:25-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:43:25-debug:   Number of all scripts: 2
2023-4-27 16:43:25-debug:   Number of all scenes: 1
2023-4-27 16:43:25-debug:   Number of other assets: 304
2023-4-27 16:43:25-debug: 查询 Asset Bundle start0%
2023-4-27 16:43:25-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:43:25-debug: Process: heapTotal 230.77MB heapUsed 200.30MB rss 235.82MB
2023-4-27 16:43:25-debug: // ---- build task 查询 Asset Bundle ---- (8ms)
2023-4-27 16:43:25-debug: run build task 查询 Asset Bundle success in 8 ms √3%
2023-4-27 16:43:25-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.54MB rss 230.95MB
2023-4-27 16:43:25-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:43:25-debug: init bundle assets
2023-4-27 16:43:25-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:43:25-debug: Number of scenes: 1
2023-4-27 16:43:25-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (3ms)
2023-4-27 16:43:25-debug: run build task 查询使用的资源以及资源包配置 success in 3 ms √7%
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.69MB rss 230.98MB
2023-4-27 16:43:25-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:43:25-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:43:25-debug: sort script group...
2023-4-27 16:43:25-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:43:25-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.72MB rss 230.98MB
2023-4-27 16:43:25-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:43:25-debug: run build task 初始化 settings.json 与 config.json success in 1 ms √11%
2023-4-27 16:43:25-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.76MB rss 230.98MB
2023-4-27 16:43:25-debug: // ---- build task 初始化 settings.json 与 config.json ---- (1ms)
2023-4-27 16:43:25-debug: builder.tasks.settings.macro start11%
2023-4-27 16:43:25-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:43:25-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
2023-4-27 16:43:25-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
2023-4-27 16:43:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:43:25-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.80MB rss 231.00MB
2023-4-27 16:43:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-4-27 16:43:25-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √12%
2023-4-27 16:43:25-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.87MB rss 231.05MB
2023-4-27 16:43:25-debug: custom joint texture layouts start12%
2023-4-27 16:43:25-debug: // ---- build task custom joint texture layouts ---- (2ms)
2023-4-27 16:43:25-debug: run build task custom joint texture layouts success in 2 ms √12%
2023-4-27 16:43:25-debug: custom joint physics start12%
2023-4-27 16:43:25-debug: // ---- build task custom joint physics ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.90MB rss 231.05MB
2023-4-27 16:43:25-debug: // ---- build task custom joint physics ---- (1ms)
2023-4-27 16:43:25-debug: run build task custom joint physics success in 1 ms √13%
2023-4-27 16:43:25-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:43:25-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.93MB rss 231.05MB
2023-4-27 16:43:25-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:43:25-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.96MB rss 231.06MB
2023-4-27 16:43:25-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:43:25-debug: run build task 填充场景数据到 settings.json success in 0 ms √14%
2023-4-27 16:43:25-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:43:25-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 192.99MB rss 231.06MB
2023-4-27 16:43:25-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:43:25-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:43:25-debug: Process: heapTotal 228.40MB heapUsed 193.04MB rss 231.07MB
2023-4-27 16:43:25-debug: options.md5Cache is false.
2023-4-27 16:43:25-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:43:25-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:43:25-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-4-27 16:43:25-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-4-27 16:43:41-debug: refresh db internal success
2023-4-27 16:43:42-debug: asset-db:worker-effect-data-processing (93ms)
2023-4-27 16:43:42-debug: refresh db assets success
2023-4-27 16:43:42-debug: asset-db:refresh-all-database (138ms)
2023-4-27 16:43:59-debug: Query all assets info in project
2023-4-27 16:43:59-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:43:59-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:43:59-debug:   Number of other assets: 304
2023-4-27 16:43:59-debug:   Number of all scenes: 1
2023-4-27 16:43:59-debug:   Number of all scripts: 2
2023-4-27 16:43:59-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:43:59-debug: Process: heapTotal 234.02MB heapUsed 206.32MB rss 238.63MB
2023-4-27 16:43:59-debug: 查询 Asset Bundle start0%
2023-4-27 16:43:59-debug: // ---- build task 查询 Asset Bundle ---- (6ms)
2023-4-27 16:43:59-debug: run build task 查询 Asset Bundle success in 6 ms √3%
2023-4-27 16:43:59-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 200.91MB rss 232.06MB
2023-4-27 16:43:59-debug: // ---- build task 查询使用的资源以及资源包配置 ----
